pk_time_id,time,hour,minute,shift_type
4376,02:56:36,2,56,Morning
4377,16:51:09,16,51,Afternoon
4378,05:32:10,5,32,Morning
4379,13:19:10,13,19,Afternoon
4380,05:11:27,5,11,Morning
4381,14:40:33,14,40,Afternoon
4382,09:59:49,9,59,Morning
4383,08:23:03,8,23,Morning
4384,05:45:58,5,45,Morning
4385,00:18:02,0,18,Morning
4386,12:44:51,12,44,Afternoon
4387,12:43:30,12,43,Afternoon
4388,23:11:52,23,11,Evening
4389,05:59:23,5,59,Morning
4390,00:46:15,0,46,Morning
4391,04:23:48,4,23,Morning
4392,22:23:11,22,23,Evening
4393,05:10:15,5,10,Morning
4394,10:31:26,10,31,Morning
4395,06:20:38,6,20,Morning
4396,11:18:48,11,18,Morning
4397,21:40:00,21,40,Evening
4398,14:39:58,14,39,Afternoon
4399,19:34:38,19,34,Evening
4400,03:45:36,3,45,Morning
4401,10:47:19,10,47,Morning
4402,02:50:48,2,50,Morning
4403,12:34:51,12,34,Afternoon
4404,22:57:09,22,57,Evening
4405,23:34:51,23,34,Evening
4406,04:46:17,4,46,Morning
4407,12:10:15,12,10,Afternoon
4408,10:42:13,10,42,Morning
4409,00:00:26,0,0,Morning
4410,06:51:00,6,51,Morning
4411,15:18:23,15,18,Afternoon
4412,14:30:53,14,30,Afternoon
4413,11:41:22,11,41,Morning
4414,04:30:58,4,30,Morning
4415,04:16:29,4,16,Morning
4416,07:41:25,7,41,Morning
4417,07:33:15,7,33,Morning
4418,06:03:17,6,3,Morning
4419,19:48:30,19,48,Evening
4420,18:25:32,18,25,Evening
4421,17:28:27,17,28,Afternoon
4422,06:34:56,6,34,Morning
4423,00:33:44,0,33,Morning
4424,20:20:02,20,20,Evening
4425,07:30:44,7,30,Morning
4426,01:28:05,1,28,Morning
4427,17:31:55,17,31,Afternoon
4428,02:02:50,2,2,Morning
4429,09:46:40,9,46,Morning
4430,19:33:22,19,33,Evening
4431,14:13:42,14,13,Afternoon
4432,14:04:28,14,4,Afternoon
4433,17:44:13,17,44,Afternoon
4434,15:10:43,15,10,Afternoon
4435,06:12:13,6,12,Morning
4436,04:25:58,4,25,Morning
4437,14:34:02,14,34,Afternoon
4438,20:52:54,20,52,Evening
4439,08:47:41,8,47,Morning
4440,17:51:29,17,51,Afternoon
4441,13:19:23,13,19,Afternoon
4442,07:10:22,7,10,Morning
4443,17:18:23,17,18,Afternoon
4444,14:37:27,14,37,Afternoon
4445,17:26:54,17,26,Afternoon
4446,10:00:25,10,0,Morning
4447,21:33:25,21,33,Evening
4448,00:16:21,0,16,Morning
4449,12:03:56,12,3,Afternoon
4450,05:07:52,5,7,Morning
4451,05:22:16,5,22,Morning
4452,21:26:32,21,26,Evening
4453,23:20:46,23,20,Evening
4454,23:28:31,23,28,Evening
4455,02:41:05,2,41,Morning
4456,07:31:37,7,31,Morning
4457,14:34:34,14,34,Afternoon
4458,19:59:33,19,59,Evening
4459,06:59:45,6,59,Morning
4460,21:05:11,21,5,Evening
4461,12:40:10,12,40,Afternoon
4462,14:06:47,14,6,Afternoon
4463,14:08:27,14,8,Afternoon
4464,15:56:29,15,56,Afternoon
4465,07:10:35,7,10,Morning
4466,14:56:30,14,56,Afternoon
4467,21:22:40,21,22,Evening
4468,02:40:43,2,40,Morning
4469,21:04:06,21,4,Evening
4470,05:15:51,5,15,Morning
4471,04:13:53,4,13,Morning
4472,03:40:00,3,40,Morning
4473,14:31:15,14,31,Afternoon
4474,21:07:48,21,7,Evening
4475,05:54:51,5,54,Morning
4476,11:47:28,11,47,Morning
4477,08:29:40,8,29,Morning
4478,00:29:26,0,29,Morning
4479,00:59:09,0,59,Morning
4480,05:11:33,5,11,Morning
4481,17:13:39,17,13,Afternoon
4482,13:25:28,13,25,Afternoon
4483,07:01:41,7,1,Morning
4484,12:26:03,12,26,Afternoon
4485,02:03:45,2,3,Morning
4486,03:34:17,3,34,Morning
4487,06:14:04,6,14,Morning
4488,22:09:01,22,9,Evening
4489,00:11:44,0,11,Morning
4490,17:04:31,17,4,Afternoon
4491,19:13:37,19,13,Evening
4492,05:05:00,5,5,Morning
4493,02:39:26,2,39,Morning
4494,02:05:01,2,5,Morning
4495,10:53:01,10,53,Morning
4496,15:54:23,15,54,Afternoon
4497,21:52:46,21,52,Evening
4498,17:30:38,17,30,Afternoon
4499,23:08:10,23,8,Evening
4500,06:16:04,6,16,Morning
4501,05:03:47,5,3,Morning
4502,13:11:15,13,11,Afternoon
4503,04:46:55,4,46,Morning
4504,19:44:34,19,44,Evening
4505,06:01:39,6,1,Morning
4506,03:27:34,3,27,Morning
4507,13:23:37,13,23,Afternoon
4508,04:10:59,4,10,Morning
4509,13:26:38,13,26,Afternoon
4510,00:21:26,0,21,Morning
4511,09:31:37,9,31,Morning
4512,07:21:25,7,21,Morning
4513,16:39:27,16,39,Afternoon
4514,15:09:43,15,9,Afternoon
4515,14:20:30,14,20,Afternoon
4516,07:31:26,7,31,Morning
4517,04:34:44,4,34,Morning
4518,19:03:43,19,3,Evening
4519,16:27:43,16,27,Afternoon
4520,05:11:15,5,11,Morning
4521,16:51:04,16,51,Afternoon
4522,06:51:20,6,51,Morning
4523,04:44:37,4,44,Morning
4524,10:36:14,10,36,Morning
4525,21:22:48,21,22,Evening
4526,00:58:11,0,58,Morning
4527,12:48:46,12,48,Afternoon
4528,00:56:32,0,56,Morning
4529,18:50:04,18,50,Evening
4530,10:40:00,10,40,Morning
4531,10:09:11,10,9,Morning
4532,07:48:08,7,48,Morning
4533,22:13:35,22,13,Evening
4534,07:04:25,7,4,Morning
4535,13:22:35,13,22,Afternoon
4536,01:39:29,1,39,Morning
4537,02:29:41,2,29,Morning
4538,05:50:32,5,50,Morning
4539,15:01:31,15,1,Afternoon
4540,06:46:48,6,46,Morning
4541,13:19:00,13,19,Afternoon
4542,23:02:18,23,2,Evening
4543,16:57:30,16,57,Afternoon
4544,01:00:57,1,0,Morning
4545,05:53:50,5,53,Morning
4546,05:11:20,5,11,Morning
4547,09:59:10,9,59,Morning
4548,21:48:35,21,48,Evening
4549,01:12:09,1,12,Morning
4550,18:35:40,18,35,Evening
4551,10:31:09,10,31,Morning
4552,18:35:05,18,35,Evening
4553,23:19:44,23,19,Evening
4554,22:03:06,22,3,Evening
4555,00:28:31,0,28,Morning
4556,07:10:01,7,10,Morning
4557,14:47:50,14,47,Afternoon
4558,19:53:42,19,53,Evening
4559,21:19:19,21,19,Evening
4560,04:30:20,4,30,Morning
4561,03:43:12,3,43,Morning
4562,23:46:27,23,46,Evening
4563,00:37:26,0,37,Morning
4564,18:59:18,18,59,Evening
4565,04:47:14,4,47,Morning
4566,13:44:11,13,44,Afternoon
4567,06:03:04,6,3,Morning
4568,08:14:32,8,14,Morning
4569,20:51:33,20,51,Evening
4570,14:25:52,14,25,Afternoon
4571,10:11:59,10,11,Morning
4572,13:32:17,13,32,Afternoon
4573,16:30:53,16,30,Afternoon
4574,10:58:56,10,58,Morning
4575,14:03:24,14,3,Afternoon
4576,14:07:13,14,7,Afternoon
4577,18:50:39,18,50,Evening
4578,13:18:51,13,18,Afternoon
4579,11:05:25,11,5,Morning
4580,14:10:03,14,10,Afternoon
4581,23:16:57,23,16,Evening
4582,13:34:57,13,34,Afternoon
4583,11:44:47,11,44,Morning
4584,23:48:47,23,48,Evening
4585,18:58:35,18,58,Evening
4586,23:16:06,23,16,Evening
4587,12:54:51,12,54,Afternoon
4588,16:16:24,16,16,Afternoon
4589,13:47:05,13,47,Afternoon
4590,03:48:18,3,48,Morning
4591,09:36:00,9,36,Morning
4592,03:38:37,3,38,Morning
4593,15:39:41,15,39,Afternoon
4594,10:32:36,10,32,Morning
4595,13:33:06,13,33,Afternoon
4596,18:28:00,18,28,Evening
4597,08:48:15,8,48,Morning
4598,00:25:11,0,25,Morning
4599,14:47:13,14,47,Afternoon
4600,06:15:02,6,15,Morning
4601,13:53:30,13,53,Afternoon
4602,20:31:45,20,31,Evening
4603,23:12:13,23,12,Evening
4604,22:32:45,22,32,Evening
4605,08:52:29,8,52,Morning
4606,18:59:36,18,59,Evening
4607,22:06:27,22,6,Evening
4608,18:41:50,18,41,Evening
4609,19:16:47,19,16,Evening
4610,04:47:09,4,47,Morning
4611,11:42:56,11,42,Morning
4612,00:54:20,0,54,Morning
4613,00:52:25,0,52,Morning
4614,02:10:02,2,10,Morning
4615,00:37:43,0,37,Morning
4616,07:28:33,7,28,Morning
4617,02:15:55,2,15,Morning
4618,00:15:22,0,15,Morning
4619,20:03:51,20,3,Evening
4620,05:44:32,5,44,Morning
4621,10:42:06,10,42,Morning
4622,12:35:44,12,35,Afternoon
4623,05:16:54,5,16,Morning
4624,20:22:32,20,22,Evening
4625,11:12:04,11,12,Morning
4626,10:44:58,10,44,Morning
4627,21:26:09,21,26,Evening
4628,06:29:44,6,29,Morning
4629,01:41:06,1,41,Morning
4630,08:45:00,8,45,Morning
4631,23:47:22,23,47,Evening
4632,23:35:54,23,35,Evening
4633,00:39:47,0,39,Morning
4634,15:36:00,15,36,Afternoon
4635,20:26:07,20,26,Evening
4636,00:29:59,0,29,Morning
4637,09:52:28,9,52,Morning
4638,09:24:55,9,24,Morning
4639,11:12:59,11,12,Morning
4640,21:49:51,21,49,Evening
4641,01:23:28,1,23,Morning
4642,04:40:20,4,40,Morning
4643,19:52:28,19,52,Evening
4644,06:10:53,6,10,Morning
4645,08:06:42,8,6,Morning
4646,18:39:16,18,39,Evening
4647,16:44:23,16,44,Afternoon
4648,04:36:15,4,36,Morning
4649,03:19:12,3,19,Morning
4650,23:08:43,23,8,Evening
4651,14:12:22,14,12,Afternoon
4652,09:24:32,9,24,Morning
4653,08:09:36,8,9,Morning
4654,07:20:37,7,20,Morning
4655,23:15:04,23,15,Evening
4656,07:27:43,7,27,Morning
4657,07:55:48,7,55,Morning
4658,13:52:36,13,52,Afternoon
4659,20:42:06,20,42,Evening
4660,03:11:07,3,11,Morning
4661,16:05:54,16,5,Afternoon
4662,15:33:03,15,33,Afternoon
4663,19:25:03,19,25,Evening
4664,04:30:04,4,30,Morning
4665,16:36:57,16,36,Afternoon
4666,19:18:57,19,18,Evening
4667,06:22:20,6,22,Morning
4668,20:22:26,20,22,Evening
4669,12:14:00,12,14,Afternoon
4670,10:22:02,10,22,Morning
4671,23:27:17,23,27,Evening
4672,02:33:56,2,33,Morning
4673,20:09:57,20,9,Evening
4674,23:22:04,23,22,Evening
4675,01:05:02,1,5,Morning
4676,05:34:56,5,34,Morning
4677,03:20:20,3,20,Morning
4678,16:14:33,16,14,Afternoon
4679,12:15:53,12,15,Afternoon
4680,11:27:57,11,27,Morning
4681,10:41:42,10,41,Morning
4682,04:21:15,4,21,Morning
4683,06:46:05,6,46,Morning
4684,21:43:49,21,43,Evening
4685,14:29:08,14,29,Afternoon
4686,18:54:38,18,54,Evening
4687,22:56:38,22,56,Evening
4688,19:41:42,19,41,Evening
4689,07:21:05,7,21,Morning
4690,08:58:06,8,58,Morning
4691,21:59:43,21,59,Evening
4692,13:53:06,13,53,Afternoon
4693,12:00:01,12,0,Afternoon
4694,12:01:55,12,1,Afternoon
4695,15:19:38,15,19,Afternoon
4696,02:59:05,2,59,Morning
4697,20:05:54,20,5,Evening
4698,22:07:17,22,7,Evening
4699,01:23:48,1,23,Morning
4700,13:29:26,13,29,Afternoon
4701,12:08:42,12,8,Afternoon
4702,23:14:52,23,14,Evening
4703,23:21:24,23,21,Evening
4704,11:04:39,11,4,Morning
4705,18:54:59,18,54,Evening
4706,02:21:38,2,21,Morning
4707,20:27:47,20,27,Evening
4708,06:58:27,6,58,Morning
4709,07:59:53,7,59,Morning
4710,00:44:56,0,44,Morning
4711,06:29:57,6,29,Morning
4712,04:34:02,4,34,Morning
4713,17:43:08,17,43,Afternoon
4714,02:42:45,2,42,Morning
4715,12:20:36,12,20,Afternoon
4716,23:28:02,23,28,Evening
4717,09:21:49,9,21,Morning
4718,04:20:24,4,20,Morning
4719,09:29:49,9,29,Morning
4720,04:47:03,4,47,Morning
4721,01:22:39,1,22,Morning
4722,07:34:17,7,34,Morning
4723,14:06:42,14,6,Afternoon
4724,07:33:35,7,33,Morning
4725,15:17:26,15,17,Afternoon
4726,10:44:29,10,44,Morning
4727,10:02:06,10,2,Morning
4728,21:57:16,21,57,Evening
4729,13:29:46,13,29,Afternoon
4730,14:25:43,14,25,Afternoon
4731,06:10:18,6,10,Morning
4732,22:30:08,22,30,Evening
4733,15:53:25,15,53,Afternoon
4734,23:02:59,23,2,Evening
4735,12:32:14,12,32,Afternoon
4736,07:11:14,7,11,Morning
4737,16:06:57,16,6,Afternoon
4738,12:01:59,12,1,Afternoon
4739,23:56:59,23,56,Evening
4740,06:14:15,6,14,Morning
4741,15:50:33,15,50,Afternoon
4742,16:12:40,16,12,Afternoon
4743,08:55:45,8,55,Morning
4744,09:05:35,9,5,Morning
4745,20:13:01,20,13,Evening
4746,01:33:50,1,33,Morning
4747,18:11:28,18,11,Evening
4748,00:53:26,0,53,Morning
4749,15:38:09,15,38,Afternoon
4750,05:15:53,5,15,Morning
4751,21:55:30,21,55,Evening
4752,14:04:18,14,4,Afternoon
4753,14:29:25,14,29,Afternoon
4754,02:44:19,2,44,Morning
4755,08:06:04,8,6,Morning
4756,22:28:33,22,28,Evening
4757,05:46:13,5,46,Morning
4758,15:54:55,15,54,Afternoon
4759,09:25:39,9,25,Morning
4760,13:29:59,13,29,Afternoon
4761,01:41:54,1,41,Morning
4762,02:35:35,2,35,Morning
4763,19:55:45,19,55,Evening
4764,20:31:56,20,31,Evening
4765,01:07:56,1,7,Morning
4766,09:08:45,9,8,Morning
4767,14:24:29,14,24,Afternoon
4768,16:28:34,16,28,Afternoon
4769,11:26:45,11,26,Morning
4770,03:04:55,3,4,Morning
4771,23:31:55,23,31,Evening
4772,15:44:40,15,44,Afternoon
4773,07:53:20,7,53,Morning
4774,23:24:57,23,24,Evening
4775,18:42:26,18,42,Evening
4776,07:56:02,7,56,Morning
4777,11:17:43,11,17,Morning
4778,05:08:30,5,8,Morning
4779,17:06:48,17,6,Afternoon
4780,14:29:42,14,29,Afternoon
4781,07:28:03,7,28,Morning
4782,19:50:27,19,50,Evening
4783,09:57:24,9,57,Morning
4784,00:40:07,0,40,Morning
4785,15:23:32,15,23,Afternoon
4786,03:30:44,3,30,Morning
4787,23:50:34,23,50,Evening
4788,16:52:26,16,52,Afternoon
4789,14:39:08,14,39,Afternoon
4790,17:24:11,17,24,Afternoon
4791,10:13:27,10,13,Morning
4792,09:27:52,9,27,Morning
4793,07:57:49,7,57,Morning
4794,08:22:41,8,22,Morning
4795,02:01:22,2,1,Morning
4796,07:22:19,7,22,Morning
4797,00:55:07,0,55,Morning
4798,04:55:45,4,55,Morning
4799,10:57:13,10,57,Morning
4800,00:17:53,0,17,Morning
4801,09:04:43,9,4,Morning
4802,13:34:35,13,34,Afternoon
4803,00:50:55,0,50,Morning
4804,22:56:19,22,56,Evening
4805,01:45:20,1,45,Morning
4806,02:35:21,2,35,Morning
4807,22:12:48,22,12,Evening
4808,06:06:11,6,6,Morning
4809,07:08:47,7,8,Morning
4810,23:06:41,23,6,Evening
4811,07:37:56,7,37,Morning
4812,17:24:43,17,24,Afternoon
4813,03:03:11,3,3,Morning
4814,23:38:17,23,38,Evening
4815,19:27:27,19,27,Evening
4816,02:59:56,2,59,Morning
4817,01:04:41,1,4,Morning
4818,04:21:08,4,21,Morning
4819,09:31:52,9,31,Morning
4820,07:48:26,7,48,Morning
4821,04:22:09,4,22,Morning
4822,16:30:02,16,30,Afternoon
4823,10:21:22,10,21,Morning
4824,20:43:58,20,43,Evening
4825,10:36:58,10,36,Morning
4826,04:59:10,4,59,Morning
4827,16:35:39,16,35,Afternoon
4828,12:51:43,12,51,Afternoon
4829,21:57:39,21,57,Evening
4830,01:06:32,1,6,Morning
4831,20:26:03,20,26,Evening
4832,07:05:30,7,5,Morning
4833,04:15:05,4,15,Morning
4834,14:28:49,14,28,Afternoon
4835,23:56:49,23,56,Evening
4836,14:27:24,14,27,Afternoon
4837,16:20:17,16,20,Afternoon
4838,12:57:46,12,57,Afternoon
4839,07:16:13,7,16,Morning
4840,17:46:07,17,46,Afternoon
4841,08:36:47,8,36,Morning
4842,03:36:25,3,36,Morning
4843,06:15:25,6,15,Morning
4844,10:23:23,10,23,Morning
4845,10:19:53,10,19,Morning
4846,01:03:50,1,3,Morning
4847,15:35:44,15,35,Afternoon
4848,00:08:53,0,8,Morning
4849,06:31:44,6,31,Morning
4850,15:28:35,15,28,Afternoon
4851,15:40:41,15,40,Afternoon
4852,10:14:15,10,14,Morning
4853,11:35:21,11,35,Morning
4854,09:38:43,9,38,Morning
4855,09:55:39,9,55,Morning
4856,20:17:09,20,17,Evening
4857,05:55:11,5,55,Morning
4858,09:58:54,9,58,Morning
4859,02:37:55,2,37,Morning
4860,17:32:10,17,32,Afternoon
4861,16:32:57,16,32,Afternoon
4862,07:13:28,7,13,Morning
4863,21:21:08,21,21,Evening
4864,13:19:01,13,19,Afternoon
4865,22:25:30,22,25,Evening
4866,07:45:12,7,45,Morning
4867,22:58:22,22,58,Evening
4868,14:04:19,14,4,Afternoon
4869,13:00:40,13,0,Afternoon
4870,22:38:32,22,38,Evening
4871,10:43:43,10,43,Morning
4872,12:47:42,12,47,Afternoon
4873,15:44:50,15,44,Afternoon
4874,21:33:02,21,33,Evening
4875,06:33:54,6,33,Morning
4876,12:34:26,12,34,Afternoon
4877,08:20:08,8,20,Morning
4878,02:19:42,2,19,Morning
4879,13:16:14,13,16,Afternoon
4880,20:42:50,20,42,Evening
4881,20:34:22,20,34,Evening
4882,00:18:30,0,18,Morning
4883,00:06:26,0,6,Morning
4884,16:15:13,16,15,Afternoon
4885,23:22:00,23,22,Evening
4886,19:57:37,19,57,Evening
4887,08:46:06,8,46,Morning
4888,09:02:01,9,2,Morning
4889,06:36:38,6,36,Morning
4890,03:46:05,3,46,Morning
4891,06:23:47,6,23,Morning
4892,01:33:51,1,33,Morning
4893,15:47:58,15,47,Afternoon
4894,16:16:22,16,16,Afternoon
4895,16:12:14,16,12,Afternoon
4896,14:53:39,14,53,Afternoon
4897,07:27:55,7,27,Morning
4898,06:16:20,6,16,Morning
4899,23:50:27,23,50,Evening
4900,01:11:28,1,11,Morning
4901,01:52:14,1,52,Morning
4902,23:03:20,23,3,Evening
4903,10:50:08,10,50,Morning
4904,02:10:14,2,10,Morning
4905,00:26:40,0,26,Morning
4906,15:43:34,15,43,Afternoon
4907,01:01:32,1,1,Morning
4908,16:07:07,16,7,Afternoon
4909,05:39:33,5,39,Morning
4910,22:19:43,22,19,Evening
4911,17:28:51,17,28,Afternoon
4912,20:58:19,20,58,Evening
4913,19:54:02,19,54,Evening
4914,18:30:00,18,30,Evening
4915,11:37:28,11,37,Morning
4916,02:21:52,2,21,Morning
4917,10:12:05,10,12,Morning
4918,14:18:54,14,18,Afternoon
4919,11:02:56,11,2,Morning
4920,16:55:45,16,55,Afternoon
4921,23:10:20,23,10,Evening
4922,13:10:55,13,10,Afternoon
4923,14:33:53,14,33,Afternoon
4924,02:41:51,2,41,Morning
4925,16:27:42,16,27,Afternoon
4926,23:53:29,23,53,Evening
4927,23:16:25,23,16,Evening
4928,02:39:57,2,39,Morning
4929,13:20:22,13,20,Afternoon
4930,22:45:24,22,45,Evening
4931,05:13:02,5,13,Morning
4932,14:23:02,14,23,Afternoon
4933,15:16:53,15,16,Afternoon
4934,20:00:36,20,0,Evening
4935,09:49:02,9,49,Morning
4936,23:49:05,23,49,Evening
4937,05:49:37,5,49,Morning
4938,15:56:36,15,56,Afternoon
4939,13:53:41,13,53,Afternoon
4940,19:10:57,19,10,Evening
4941,18:33:56,18,33,Evening
4942,07:31:15,7,31,Morning
4943,08:33:22,8,33,Morning
4944,21:36:01,21,36,Evening
4945,21:23:37,21,23,Evening
4946,15:30:22,15,30,Afternoon
4947,14:20:03,14,20,Afternoon
4948,13:55:38,13,55,Afternoon
4949,17:19:58,17,19,Afternoon
4950,05:31:14,5,31,Morning
4951,15:53:48,15,53,Afternoon
4952,17:24:30,17,24,Afternoon
4953,02:12:05,2,12,Morning
4954,00:51:47,0,51,Morning
4955,23:59:48,23,59,Evening
4956,07:40:17,7,40,Morning
4957,20:37:38,20,37,Evening
4958,13:54:35,13,54,Afternoon
4959,06:17:11,6,17,Morning
4960,02:11:23,2,11,Morning
4961,05:28:28,5,28,Morning
4962,04:46:37,4,46,Morning
4963,05:52:14,5,52,Morning
4964,09:19:10,9,19,Morning
4965,04:04:02,4,4,Morning
4966,05:40:39,5,40,Morning
4967,06:49:43,6,49,Morning
4968,22:05:38,22,5,Evening
4969,17:13:34,17,13,Afternoon
4970,05:25:23,5,25,Morning
4971,19:35:43,19,35,Evening
4972,23:52:51,23,52,Evening
4973,21:20:30,21,20,Evening
4974,12:38:58,12,38,Afternoon
4975,13:08:30,13,8,Afternoon
4976,03:01:48,3,1,Morning
4977,15:54:50,15,54,Afternoon
4978,14:53:54,14,53,Afternoon
4979,03:31:39,3,31,Morning
4980,18:35:12,18,35,Evening
4981,03:57:35,3,57,Morning
4982,16:44:42,16,44,Afternoon
4983,10:36:16,10,36,Morning
4984,02:16:03,2,16,Morning
4985,15:03:30,15,3,Afternoon
4986,19:59:39,19,59,Evening
4987,21:54:20,21,54,Evening
4988,01:22:00,1,22,Morning
4989,23:01:51,23,1,Evening
4990,10:33:16,10,33,Morning
4991,13:07:32,13,7,Afternoon
4992,17:32:59,17,32,Afternoon
4993,01:47:30,1,47,Morning
4994,14:39:16,14,39,Afternoon
4995,13:57:15,13,57,Afternoon
4996,00:00:20,0,0,Morning
4997,22:17:33,22,17,Evening
4998,02:41:04,2,41,Morning
4999,18:30:35,18,30,Evening
5000,06:27:05,6,27,Morning
5001,23:42:13,23,42,Evening
5002,11:10:25,11,10,Morning
5003,23:07:54,23,7,Evening
5004,01:46:42,1,46,Morning
5005,01:15:21,1,15,Morning
5006,17:32:45,17,32,Afternoon
5007,04:11:05,4,11,Morning
5008,04:00:25,4,0,Morning
5009,03:38:31,3,38,Morning
5010,11:19:59,11,19,Morning
5011,14:47:37,14,47,Afternoon
5012,16:59:37,16,59,Afternoon
5013,22:30:46,22,30,Evening
5014,21:37:33,21,37,Evening
5015,00:36:15,0,36,Morning
5016,03:09:01,3,9,Morning
5017,07:07:34,7,7,Morning
5018,16:54:55,16,54,Afternoon
5019,16:34:56,16,34,Afternoon
5020,16:04:49,16,4,Afternoon
5021,09:40:37,9,40,Morning
5022,19:08:14,19,8,Evening
5023,23:25:58,23,25,Evening
5024,11:32:56,11,32,Morning
5025,05:28:47,5,28,Morning
5026,09:36:19,9,36,Morning
5027,04:35:55,4,35,Morning
5028,14:48:14,14,48,Afternoon
5029,01:38:26,1,38,Morning
5030,11:19:11,11,19,Morning
5031,19:19:59,19,19,Evening
5032,20:36:20,20,36,Evening
5033,20:27:58,20,27,Evening
5034,08:47:24,8,47,Morning
5035,09:18:41,9,18,Morning
5036,03:12:44,3,12,Morning
5037,19:37:20,19,37,Evening
5038,07:34:59,7,34,Morning
5039,13:19:18,13,19,Afternoon
5040,15:34:38,15,34,Afternoon
5041,03:43:41,3,43,Morning
5042,03:06:42,3,6,Morning
5043,11:43:05,11,43,Morning
5044,11:50:37,11,50,Morning
5045,05:06:06,5,6,Morning
5046,06:44:36,6,44,Morning
5047,22:29:06,22,29,Evening
5048,13:23:59,13,23,Afternoon
5049,06:49:35,6,49,Morning
5050,11:30:01,11,30,Morning
5051,11:27:10,11,27,Morning
5052,22:03:44,22,3,Evening
5053,22:51:03,22,51,Evening
5054,19:03:37,19,3,Evening
5055,04:20:57,4,20,Morning
5056,09:44:19,9,44,Morning
5057,14:06:45,14,6,Afternoon
5058,22:39:11,22,39,Evening
5059,10:29:16,10,29,Morning
5060,19:58:00,19,58,Evening
5061,20:44:02,20,44,Evening
5062,09:30:06,9,30,Morning
5063,14:29:28,14,29,Afternoon
5064,09:57:27,9,57,Morning
5065,22:03:37,22,3,Evening
5066,13:40:37,13,40,Afternoon
5067,04:16:54,4,16,Morning
5068,17:32:56,17,32,Afternoon
5069,22:11:05,22,11,Evening
5070,17:14:19,17,14,Afternoon
5071,13:39:10,13,39,Afternoon
5072,11:24:51,11,24,Morning
5073,20:18:44,20,18,Evening
5074,00:15:03,0,15,Morning
5075,15:03:55,15,3,Afternoon
5076,16:16:05,16,16,Afternoon
5077,09:52:52,9,52,Morning
5078,04:53:30,4,53,Morning
5079,09:27:32,9,27,Morning
5080,10:25:50,10,25,Morning
5081,09:39:24,9,39,Morning
5082,14:52:13,14,52,Afternoon
5083,06:41:04,6,41,Morning
5084,13:46:21,13,46,Afternoon
5085,07:58:22,7,58,Morning
5086,23:48:21,23,48,Evening
5087,02:23:51,2,23,Morning
5088,18:21:03,18,21,Evening
5089,08:03:01,8,3,Morning
5090,09:56:04,9,56,Morning
5091,14:01:53,14,1,Afternoon
5092,18:23:18,18,23,Evening
5093,19:56:32,19,56,Evening
5094,07:53:52,7,53,Morning
5095,02:19:27,2,19,Morning
5096,07:05:11,7,5,Morning
5097,02:22:53,2,22,Morning
5098,04:19:42,4,19,Morning
5099,03:45:00,3,45,Morning
5100,18:17:21,18,17,Evening
5101,19:30:33,19,30,Evening
5102,14:19:02,14,19,Afternoon
5103,16:32:27,16,32,Afternoon
5104,17:15:51,17,15,Afternoon
5105,02:00:22,2,0,Morning
5106,02:12:13,2,12,Morning
5107,21:47:17,21,47,Evening
5108,01:55:40,1,55,Morning
5109,23:29:50,23,29,Evening
5110,16:25:45,16,25,Afternoon
5111,15:58:40,15,58,Afternoon
5112,01:15:44,1,15,Morning
5113,15:13:32,15,13,Afternoon
5114,19:53:30,19,53,Evening
5115,11:00:18,11,0,Morning
5116,07:04:04,7,4,Morning
5117,15:43:06,15,43,Afternoon
5118,06:53:09,6,53,Morning
5119,17:40:20,17,40,Afternoon
5120,10:30:50,10,30,Morning
5121,23:54:13,23,54,Evening
5122,08:49:46,8,49,Morning
5123,20:39:16,20,39,Evening
5124,20:45:14,20,45,Evening
5125,05:07:57,5,7,Morning
5126,12:55:33,12,55,Afternoon
5127,09:34:29,9,34,Morning
5128,03:24:30,3,24,Morning
5129,21:06:48,21,6,Evening
5130,05:45:24,5,45,Morning
5131,08:26:56,8,26,Morning
5132,09:52:55,9,52,Morning
5133,20:18:28,20,18,Evening
5134,05:22:39,5,22,Morning
5135,19:33:12,19,33,Evening
5136,10:58:12,10,58,Morning
5137,20:46:21,20,46,Evening
5138,12:07:14,12,7,Afternoon
5139,11:54:24,11,54,Morning
5140,10:22:35,10,22,Morning
5141,10:28:10,10,28,Morning
5142,10:30:14,10,30,Morning
5143,08:47:25,8,47,Morning
5144,23:33:34,23,33,Evening
5145,20:12:19,20,12,Evening
5146,13:22:51,13,22,Afternoon
5147,06:00:58,6,0,Morning
5148,04:23:17,4,23,Morning
5149,16:19:59,16,19,Afternoon
5150,14:30:36,14,30,Afternoon
5151,20:02:14,20,2,Evening
5152,22:57:58,22,57,Evening
5153,14:51:34,14,51,Afternoon
5154,14:31:08,14,31,Afternoon
5155,07:29:58,7,29,Morning
5156,17:02:19,17,2,Afternoon
5157,13:09:05,13,9,Afternoon
5158,03:18:05,3,18,Morning
5159,15:26:37,15,26,Afternoon
5160,02:04:03,2,4,Morning
5161,04:44:44,4,44,Morning
5162,09:32:41,9,32,Morning
5163,22:18:14,22,18,Evening
5164,17:02:11,17,2,Afternoon
5165,05:42:09,5,42,Morning
5166,16:16:14,16,16,Afternoon
5167,08:35:32,8,35,Morning
5168,00:31:48,0,31,Morning
5169,08:25:58,8,25,Morning
5170,08:26:52,8,26,Morning
5171,23:15:10,23,15,Evening
5172,22:30:32,22,30,Evening
